ID_UC;Código UC;Informações Gerais;Nome da UC;Esfera Administrativa;Categoria de Manejo;Categoria IUCN;UF;Ano de Criação;Ano do ato legal mais recente;Ato Legal de Criação;Outros atos legais;Municípios Abrangidos;Plano de Manejo;Conselho Gestor;Órgão Gestor;Fonte da Área: (1 = SHP, 0 = Ato legal);Área soma biomas;Área soma Biomas Continental;Área Ato Legal de Criação;Bioma Área (ha);Amazônia;Caatinga;Cerrado;Mata Atlântica;Pampa;Pantanal;Área Marinha;Bioma declarado;% Além da linha de costa;Grupo;PI;US;Recortes (ha);Mar Territorial;Município Costeiro;Município Costeiro + Área Marinha;Programa/Projeto;Sítios do Patrimônio Mundial;Sítios Ramsar;Mosaico;WDPAID
1333;0000.00.1333;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BRANCA TERRA DOS ANÕES;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;1996;1996;Portaria 108-N de 29/11/1996;Sem informação.;ALTO PARAÍSO DE GOIÁS (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;596;596;612;;0;0;596;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555682625
1335;0000.00.1335;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LINDA SERRA DOS TOPÁZIOS;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;1994;1994;Portaria 114-N de 25/10/1994;Sem informação.;CRISTALINA (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;469;469;469,48;;0;0;469;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555682677
1336;0000.00.1336;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA GLEBA VAGEM GRANDE I;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;1996;1996;Portaria 93/96-N de 25/10/1996;Sem informação.;PIRENÓPOLIS (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;387;387;390;;0;0;387;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555682843
1337;0000.00.1337;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA JAQUANÊZ;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;1997;1997;Portaria 73- N de 04/07/1997;Sem informação.;PARAÚNA (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;269;269;269,14;;0;0;269;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555682676
1338;0000.00.1338;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA SANTA MÔNICA;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;2001;2001;Portaria 114 de 03/09/2001;Sem informação.;CORUMBÁ DE GOIÁS (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;215;215;215,04;;0;0;215;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555682820
1339;0000.00.1339;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA SANTUÁRIO DE VIDA SILVESTRE POUSADA DAS ARARAS;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;1998;1998;Portaria 173-N de 24/12/1998;Sem informação.;SERRANÓPOLIS (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;173;173;175;;0;0;173;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555682691
1340;0000.00.1340;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA VEREDA DO GATO;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;1997;1997;Portaria 136-N de 11/11/1997;Sem informação.;CRISTALINA (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;142;142;143;;0;0;142;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555682828
1341;0000.00.1341;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA SERRA DOURADA;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;2001;2001;Portaria 25 de 01/03/2001;Sem informação.;TROMBAS (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;137;137;136,54;;0;0;137;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555682712
1342;0000.00.1342;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL APA DA LAGOA;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;2001;2001;Portaria 54 de 23/04/2001;Sem informação.;PLANALTINA (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;125;125;125,19;;0;0;125;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555682682
1343;0000.00.1343;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA MATA FUNDA;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;1997;1997;Portaria 27/N de 11/04/1997;Sem informação.;ALTO PARAÍSO DE GOIÁS (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;110;110;110;;0;0;110;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555682653
1344;0000.00.1344;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CACHOEIRA BOA VISTA;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;1998;1998;Portaria 23/98-N de 19/02/1998;Sem informação.;COCALZINHO DE GOIÁS (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;108;108;108,25;;0;0;108;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555682827
1350;0000.00.1350;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA SANTUÁRIO DE GABRIEL;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;1998;1998;Portaria 168/98-N de 21/12/1998;Sem informação.;PIRENÓPOLIS (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;65;65;65,2;;0;0;65;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555682848
1351;0000.00.1351;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VALE DOS SONHOS;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;2001;2001;Portaria 27/2001 de 01/03/2001;Sem informação.;ALTO PARAÍSO DE GOIÁS (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;60;60;60,16;;0;0;60;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555682845
1352;0000.00.1352;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DA BACIA DO RIBEIRÃO COCAL;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;2000;2000;Portaria 50 de 31/08/2000;Sem informação.;PLANALTINA (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;49;49;49;;0;0;49;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555682690
1360;0000.00.1360;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VITA PARQUE;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;2001;2001;Portaria 21 de 01/03/2001;Sem informação.;ALTO PARAÍSO DE GOIÁS (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;23;23;23,27;;0;0;23;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555682654
1361;0000.00.1361;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA VAGAFOGO BOA VISTA;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;1990;1990;Portaria 824/1990 de 01/06/1990;Sem informação.;PIRENÓPOLIS (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;17;17;17;;0;0;17;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555682842
1364;0000.00.1364;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SANTA LUZIA;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;1991;1991;Portaria 720 de 26/03/1991;Sem informação.;ITABERAÍ (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;7;7;7;;0;0;7;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555682688
1365;0000.00.1365;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO ESTRELA DALVA;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;1998;1998;Portaria 134 de 18/09/1998;Sem informação.;CIDADE OCIDENTAL (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;5;5;5,04;;0;0;5;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555682713
1366;0000.00.1366;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CHÁCARA MANGUEIRAS;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;1992;1993;Portaria 144/92-N de 30/12/1992;Sem informação.;GOIÂNIA (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;5;5;5;;0;0;5;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555682846
1367;0000.00.1367;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JOÃO DE BARRO;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;1999;1999;Portaria 90/99-N de 15/10/1999;Sem informação.;SANTO ANTÔNIO DO DESCOBERTO (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;3;3;3;;0;0;3;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555682674
1396;0000.00.1396;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GUARÁ;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2001;2001;Portaria 101/2001 de 03/09/2001;Sem informação.;COCOS (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;1.050;1.050;1050;;0;0;1.050;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555682517
1399;0000.00.1399;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GUARÁ I E II;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2001;2001;Portaria 102/2001 de 03/09/2001;Sem informação.;COCOS (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;633;633;633;;0;0;633;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555682520
1411;0000.00.1411;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÃO FRANCISCO DA TRIJUNÇÃO;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2001;2001;Portaria 112 de 03/09/2001;Sem informação.;COCOS (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;162;162;162;;0;0;162;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555682544
1452;0000.00.1452;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BELA VISTA;Federal;Reserva Particular do Patrimônio Natural;Category IV;TO;2001;2001;Portaria 68 de 21/05/2001;Sem informação.;PALMAS (TO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;114;114;113,62;;0;0;114;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555682581
2178;0000.00.2178;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ITAGUARI;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2002;2002;Portaria 128 de 02/10/2002;Sem informação.;COCOS (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;4.000;4.000;4000;;0;0;4.000;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555682750
2205;0000.00.2205;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA CLARA;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;2002;2002;Portaria 48 de 18/04/2002;Sem informação.;CRISTALINA (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;164;164;166;;0;0;164;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555759196
2232;0000.00.2232;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VALE DO PARANÃ;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;2007;2007;Portaria 24/2007 de 10/12/2007;Sem informação.;FORMOSA (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;31;31;31,19;;0;0;31;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555682686
2312;0000.00.2312;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SAMOINHO;Federal;Reserva Particular do Patrimônio Natural;Category IV;MG;1995;1995;Portaria 59/95-N de 22/08/1995;Sem informação.;IGARATINGA (MG);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;13;13;13;;0;0;13;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555682685
1499;0000.17.1499;;ÁREA DE PROTEÇÃO AMBIENTAL JALAPÃO;Estadual;Área de Proteção Ambiental;Category V;TO;2000;2000;Lei ordinária 1.172 de 31/07/2000;Sem informação.;MATEIROS (TO) - NOVO ACORDO (TO) - PONTE ALTA DO TOCANTINS (TO);Não;Sim;INSTITUTO NATUREZA DO TOCANTINS - TO;0;134.950;134.950;308328;;0;0;134.950;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;Jalapão;351901
2369;0000.31.2369;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ALDEIA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;MG;2008;2008;Portaria 78 de 16/04/2008;Sem informação.;CHAPADA GAÚCHA (MG);Não;Não;INSTITUTO ESTADUAL DE FLORESTAS DE MINAS GERAIS - MG;0;7.342;7.342;7.342;;0;0;7.342;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555682959
1706;0000.35.1706;;APA MORRO DE SÃO BENTO;Estadual;Área de Proteção Ambiental;Category V;SP;1988;1988;Lei ordinária 6131 de 27/05/1988;Sem informação.;RIBEIRÃO PRETO (SP);Não;Não;FUNDAÇÃO PARA CONSERVAÇÃO E A PRODUÇÃO FLORESTAL DO ESTADO DE SÃO PAULO - SP;0;34;34;1,93;;0;0;34;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555682418
2017;0000.35.2017;;RPPN TOCA DA PACA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;SP;2008;2008;Resolução 66/2008 de 18/09/2008;Sem informação.;GUATAPARÁ (SP);Não;Não;FUNDAÇÃO PARA CONSERVAÇÃO E A PRODUÇÃO FLORESTAL DO ESTADO DE SÃO PAULO - SP;1;187;187;188;;0;0;187;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555576418
2606;0000.35.2606;;ESTAÇÃO ECOLÓGICA DE AVARÉ;Estadual;Estação Ecológica;Category Ia;SP;2010;2010;Decreto 56.616 de 28/12/2010;Sem informação.;AVARÉ (SP);Sim;Sim;FUNDAÇÃO PARA CONSERVAÇÃO E A PRODUÇÃO FLORESTAL DO ESTADO DE SÃO PAULO - SP;1;719;719;719,02;;0;0;719;0;0;0;0;Cerrado;0;Proteção Integral;1;0;;0;0;0;;;;;555576167
2635;0000.35.2635;;RPPN FLORESTA DAS AGUAS PERENES;Estadual;Reserva Particular do Patrimônio Natural;Category IV;SP;2011;2011;Resolução 76 de 27/12/2011;Sem informação.;BROTAS (SP) - RIBEIRÃO BONITO (SP);Não;Não;FUNDAÇÃO PARA CONSERVAÇÃO E A PRODUÇÃO FLORESTAL DO ESTADO DE SÃO PAULO - SP;1;795,4742033;795,4742033;793,78;;0;0;795,4742033;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555576458
3180;0000.50.3180;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FUNDÃO;Estadual;Reserva Particular do Patrimônio Natural;Category IV;MS;2012;2012;Resolução 01 de 15/02/2012;Sem informação.;COSTA RICA (MS);Não;Não;INSTITUTO DE MEIO AMBIENTE DO MATO GROSSO DO SUL - MS;1;252;252;252,19;;0;0;252;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555715711
4034;0000.50.4034;;RESERVA PARTICULAR DO PATRIMONIO NATURAL FAZENDA LAGOA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;MS;2016;2016;Resolução 644 de 05/06/2016;Sem informação.;CAMAPUÃ (MS);Não;Não;INSTITUTO DE MEIO AMBIENTE DO MATO GROSSO DO SUL - MS;1;150;150;150;;0;0;150;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555759123
1755;0000.52.1755;;ÁREA DE PROTEÇÃO AMBIENTAL DO ENCANTADO;Estadual;Área de Proteção Ambiental;Category V;GO;2003;2003;Lei ordinária 14.386 de 09/01/2003;Sem informação.;BALIZA (GO);Não;Não;SECRETARIA ESTADUAL DO MEIO AMBIENTE E DOS RECURSOS HÍDRICOS DE GOIÁS - GO;0;7.913;7.913;7913;;0;0;7.913;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555682363
1636;0000.53.1636;;ÁREA DE PROTEÇÃO AMBIENTAL DO LAGO PARANOÁ;Estadual;Área de Proteção Ambiental;Category V;DF;1989;1989;Decreto 12.055 de 14/12/1989;Sem informação.;BRASÍLIA (DF);Sim;Sim;INSTITUTO DO MEIO AMBIENTE E DOS RECURSOS HÍDRICOS DO DISTRITO FEDERAL - BRASÍLIA AMBIENTAL - DF;1;16.071;16.071;16095;;0;0;16.071;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;478491
1654;0000.53.1654;;ESTAÇÃO ECOLÓGICA DO JARDIM BOTÂNICO;Estadual;Estação Ecológica;Category Ia;DF;1992;1992;Decreto 14422 de 26/11/1992;Sem informação.;BRASÍLIA (DF);Sim;Não;INSTITUTO DO MEIO AMBIENTE E DOS RECURSOS HÍDRICOS DO DISTRITO FEDERAL - BRASÍLIA AMBIENTAL - DF;1;4.503;4.503;4429;;0;0;4.503;0;0;0;0;Cerrado;0;Proteção Integral;1;0;;0;0;0;;;;;41078
3927;0080.52.3927;;ÁREA DE PROTEÇÃO AMBIENTAL LAGOA GRANDE;Municipal;Área de Proteção Ambiental;Category V;GO;2017;2017;Decreto 19/2017 de 10/01/2017;Sem informação.;ALVORADA DO NORTE (GO);Não;Não;PREFEITURA MUNICIPAL DE ALVORADA DO NORTE - GO;1;402;402;402,33;;0;0;402;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555682308
3509;0140.21.3509;;AREA DE PROTEÇÃO AMBIENTAL PARQUE CENTENARIO DE BALSAS;Municipal;Área de Proteção Ambiental;Category V;MA;2017;2017;Decreto 008 de 02/03/2017;Sem informação.;BALSAS (MA);Não;Não;SECRETARIA MUNICIPAL DE MEIO AMBIENTE E RECURSOS HÍDRICOS DE BALSAS - MA;0;13;13;13,37;;0;0;13;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555682952
1819;0295.50.1819;;ÁREA DE PROTEÇÃO AMBIENTAL DAS BACIAS DO RIO APORÉ E DO RIO SUCURIU;Municipal;Área de Proteção Ambiental;Category V;MS;2005;2005;Decreto 1.250/05 de 23/05/2005;Sem informação.;CHAPADÃO DO SUL (MS);Não;Sim;SECRETARIA DE DESENVOLVIMENTO ECONÔMICO E MEIO AMBIENTE DE CHAPADÃO DO SUL - MS;0;385.049;385.049;385069;;0;0;385.049;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555682933
4332;0430.50.4332;;PARQUE NATURAL MUNICIPAL PIRAY;Municipal;Parque;Category II;MS;2004;2004;Decreto 305/2004 de 18/05/2004;Sem informação.;IGUATEMI (MS);Não;Sim;PREFEITURA MUNICIPAL DE IGUATEMI - MS;1;3;3;3,42;;0;0;3;0;0;0;0;Cerrado;0;Proteção Integral;1;0;;0;0;0;;;;;555759025
4307;0525.51.4307;;ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO CÓRREGO LUCAS;Municipal;Área de Proteção Ambiental;Category V;MT;2016;2016;Decreto 3099 de 09/05/2016;Sem informação.;LUCAS DO RIO VERDE (MT);Não;Não;SECRETARIA MUNICIPAL DE AGRICULTURA E MEIO AMBIENTE DE LUCAS DO RIO VERDE - MT;1;235;235;235;;0;0;235;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555758922
4384;0637.51.4384;;PARQUE NATURAL MUNICIPAL DAS LAGOAS CLAUDIA MINGORANCE DURAM;Municipal;Parque;Category II;MT;2022;2022;Decreto 085 de 11/04/2022;Sem informação.;PEDRA PRETA (MT);Não;Sim;SECRETARIA MUNICIPAL DE AGRICULTURA E MEIO AMBIENTE DE PEDRA PRETA - MT;0;19;19;19,36;;0;0;19;0;0;0;0;Cerrado;0;Proteção Integral;1;0;;0;0;0;;;;;555759237
2851;0719.51.2851;;ARÉA DE PROTEÇÃO AMBIENTAL DE RIBEIRÃOZINHO E ALCANTILADO DO RIO ARAGUAIA;Municipal;Área de Proteção Ambiental;Category V;MT;2001;2010;Lei complementar 007/2001 de 21/11/2001;Sem informação.;RIBEIRÃOZINHO (MT);Não;Não;SECRETARIA DE AGRICULTURA, PECUÁRIA, FOMENTO E MEIO AMBIENTE DE RIBEIRÃOZINHO - MT;0;2.174;2.174;2174,4;;0;0;2.174;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555682934
4352;0787.51.4352;;PARQUE NATURAL MUNICIPAL RAIMUNDO TIVOTTO MASCARELLO;Municipal;Parque;Category II;MT;2022;2022;Decreto 013/2022 de 21/01/2022;Sem informação.;SAPEZAL (MT);Não;Sim;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO ECONÔMICO DE SAPEZAL - MT;1;28;28;309237,31;;0;0;28;0;0;0;0;Cerrado;0;Proteção Integral;1;0;;0;0;0;;;;;555759026
3865;0815.52.3865;;ÁREA DE PROTECAO AMBIENTAL MUNICIPAL PIRACANJUBINHA;Municipal;Área de Proteção Ambiental;Category V;GO;2018;2018;Decreto 146/2018 de 27/04/2018;Sem informação.;GAMELEIRA DE GOIÁS (GO);Não;Não;PREFEITURA MUNICIPAL DE GAMELEIRA DE GOIÁS - GO;1;925;925;927;;0;0;925;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555682115
2846;0830.50.2846;;ÁREA DE PROTEÇÃO AMBIENTAL JUPIÁ;Municipal;Área de Proteção Ambiental;Category V;MS;2009;2009;Lei ordinária LEI 2.411 de 15/12/2009;Sem informação.;TRÊS LAGOAS (MS);Não;Não;SECRETARIA MUNICIPAL DE MEIO AMBIENTE DE TRÊS LAGOAS - MS;0;184;184;184;;0;0;184;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555682407
3878;0830.52.3878;;ÁREA DE PROTEÇÃO AMBIENTAL VALE DO RIO MANSO;Municipal;Área de Proteção Ambiental;Category V;GO;2018;2018;Decreto 215/2018 de 24/08/2018;Sem informação.;DIVINÓPOLIS DE GOIÁS (GO);Não;Não;SECRETARIA DE MEIO AMBIENTE E AGRICULTURA DE DIVINÓPOLIS DE GOIÁS - GO;1;5.251;5.251;5382,55;;0;0;5.251;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;Serra do Espinhaço;555682303
2800;1270.52.2800;;PARQUE NATURAL MUNICIPAL DO PEQUI;Municipal;Parque;Category II;GO;2012;2012;Decreto 621/2012 de 11/09/2012;Sem informação.;MAMBAÍ (GO);Não;Não;SECRETARIA MUNICIPAL DO MEIO AMBIENTE DE MAMBAÍ - GO;1;2.419;2.419;2385,69;;0;0;2.419;0;0;0;0;Cerrado;0;Proteção Integral;1;0;;0;0;0;;;;;555636554
4227;1405.52.4227;;ÁREA DE PROTEÇÃO AMBIENTAL RIO PALMEIRAL;Municipal;Área de Proteção Ambiental;Category V;GO;2015;2015;Lei complementar 657 de 09/10/2015;Sem informação.;MUNDO NOVO (GO);Não;Não;PREFEITURA MUNICIPAL DE MUNDO NOVO - GO;1;614;614;614;;0;0;614;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555758928
2792;2015.17.2792;;MONUMENTO NATURAL CANYONS E CORREDEIRAS DO RIO SONO;Municipal;Monumento Natural;Category III;TO;2012;2012;Decreto 034 de 02/07/2012;Sem informação.;SÃO FÉLIX DO TOCANTINS (TO);Não;Não;PREFEITURA MUNICIPAL DE SÃO FÉLIX DO TOCANTINS - TO;1;1.458;1.458;1286,06;;0;0;1.458;0;0;0;0;Cerrado;0;Proteção Integral;1;0;;0;0;0;;;;Jalapão;555576265
4661;3201.29.4661;;MONUMENTO NATURAL CACHOEIRA DO ACABA VIDA;Municipal;Monumento Natural;Category III;BA;2020;2020;Decreto 263/2020 de 13/11/2020;Sem informação.;BARREIRAS (BA);Não;Não;SECRETARIA MUNICIPAL DE MEIO AMBIENTE E SUSTENTABILIDADE DE BARREIRAS - BA;1;47;47;48,07;;0;0;47;0;0;0;0;Cerrado;0;Proteção Integral;1;0;;0;0;0;;;;;555783640
4255;6060.31.4255;;ÁREA DE PROTEÇÃO AMBIENTAL DO VALO FUNDO;Municipal;Área de Proteção Ambiental;Category V;MG;1998;1998;Lei ordinária 566 de 08/04/1998;Sem informação.;SANTO HIPÓLITO (MG);Não;Sim;PREFEITURA MUNICIPAL DE SANTO HIPÓLITO - MG;0;17.803;17.803;17803;;0;0;17.803;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555759233
3706;7047.31.3706;;ÁREA DE PROTEÇÃO AMBIENTAL URUANA DE MINAS;Municipal;Área de Proteção Ambiental;Category V;MG;2018;2018;Decreto 307 de 03/01/2018;Sem informação.;URUANA DE MINAS (MG);Não;Sim;PREFEITURA MUNICIPAL DE URUANA DE MINAS - MG;0;30.048;30.048;30047,51;;0;0;30.048;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555682428
