year;areakm;municipality;geocode_ibge;state
2008;2,565318063974047;Angico;1701051;Tocantins
2009;0,06550537374899536;Angico;1701051;Tocantins
2010;0,2852806878533514;Angico;1701051;Tocantins
2011;0,04605359499734811;Angico;1701051;Tocantins
2012;0;Angico;1701051;Tocantins
2013;0,4081017089113446;Angico;1701051;Tocantins
2014;0;Angico;1701051;Tocantins
2015;0,15560482351600635;Angico;1701051;Tocantins
2016;0;Angico;1701051;Tocantins
2017;0,07011895089858941;Angico;1701051;Tocantins
2018;1,683041374631233;Angico;1701051;Tocantins
2019;2,0145272566484427;Angico;1701051;Tocantins
2020;0,22587891960054984;Angico;1701051;Tocantins
2021;0;Angico;1701051;Tocantins
2022;0,08424374385876088;Angico;1701051;Tocantins
2023;0;Angico;1701051;Tocantins
2024;0;Angico;1701051;Tocantins
2007;0;Aparecida do Rio Negro;1701101;Tocantins
2008;0;Aparecida do Rio Negro;1701101;Tocantins
2009;0;Aparecida do Rio Negro;1701101;Tocantins
2010;0;Aparecida do Rio Negro;1701101;Tocantins
2011;0;Aparecida do Rio Negro;1701101;Tocantins
2012;0;Aparecida do Rio Negro;1701101;Tocantins
2013;0;Aparecida do Rio Negro;1701101;Tocantins
2014;0;Aparecida do Rio Negro;1701101;Tocantins
2015;0;Aparecida do Rio Negro;1701101;Tocantins
2016;0;Aparecida do Rio Negro;1701101;Tocantins
2017;0;Aparecida do Rio Negro;1701101;Tocantins
2018;0;Aparecida do Rio Negro;1701101;Tocantins
2019;0;Aparecida do Rio Negro;1701101;Tocantins
2020;0;Aparecida do Rio Negro;1701101;Tocantins
2021;0;Aparecida do Rio Negro;1701101;Tocantins
2022;0;Aparecida do Rio Negro;1701101;Tocantins
2023;0;Aparecida do Rio Negro;1701101;Tocantins
2024;0;Aparecida do Rio Negro;1701101;Tocantins
2007;976,7753759745208;Aragominas;1701309;Tocantins
2008;10,753512923726923;Aragominas;1701309;Tocantins
2009;3,4842665372258943;Aragominas;1701309;Tocantins
2010;5,574831140038149;Aragominas;1701309;Tocantins
2011;2,5677878595460766;Aragominas;1701309;Tocantins
2012;1,8403526347393693;Aragominas;1701309;Tocantins
2013;3,200438487070105;Aragominas;1701309;Tocantins
2014;1,3313890351039999;Aragominas;1701309;Tocantins
2015;1,754891736848105;Aragominas;1701309;Tocantins
2016;1,3181813940479001;Aragominas;1701309;Tocantins
2017;1,855452368259546;Aragominas;1701309;Tocantins
2018;0,9542814169257654;Aragominas;1701309;Tocantins
2019;0,29463638944900594;Aragominas;1701309;Tocantins
2020;1,5976925675271212;Aragominas;1701309;Tocantins
2021;0,936640421669384;Aragominas;1701309;Tocantins
2022;1,7132952863747763;Aragominas;1701309;Tocantins
2023;0,7724472414487572;Aragominas;1701309;Tocantins
2024;0,2413795352211716;Aragominas;1701309;Tocantins
2007;46,8239879718519;Araguacema;1701903;Tocantins
2008;1,230340106725356;Araguacema;1701903;Tocantins
2009;1,8441750539676187;Araguacema;1701903;Tocantins
2010;3,1440145775261907;Araguacema;1701903;Tocantins
2011;0,6334644076440025;Araguacema;1701903;Tocantins
2012;0,3782135753328436;Araguacema;1701903;Tocantins
2013;1,4095776312766988;Araguacema;1701903;Tocantins
2014;0,22095078974153126;Araguacema;1701903;Tocantins
2015;4,503008648405378;Araguacema;1701903;Tocantins
2016;4,103390401677057;Araguacema;1701903;Tocantins
2017;0,2090180858224486;Araguacema;1701903;Tocantins
2018;0,39218319533538704;Araguacema;1701903;Tocantins
2019;0,06834888222620493;Araguacema;1701903;Tocantins
2020;0,2731786384836624;Araguacema;1701903;Tocantins
2021;0,33004299006453747;Araguacema;1701903;Tocantins
2022;1,1154997898222363;Araguacema;1701903;Tocantins
2023;0,8971354518750595;Araguacema;1701903;Tocantins
2024;0,39829082122083054;Araguacema;1701903;Tocantins
2007;0,025189539179283606;Araguacu;1702000;Tocantins
2008;0;Araguacu;1702000;Tocantins
2009;0;Araguacu;1702000;Tocantins
2010;0;Araguacu;1702000;Tocantins
2011;0;Araguacu;1702000;Tocantins
2012;0;Araguacu;1702000;Tocantins
2013;0;Araguacu;1702000;Tocantins
2014;0;Araguacu;1702000;Tocantins
2015;0;Araguacu;1702000;Tocantins
2016;0;Araguacu;1702000;Tocantins
2017;0;Araguacu;1702000;Tocantins
2018;0;Araguacu;1702000;Tocantins
2019;0;Araguacu;1702000;Tocantins
2020;0;Araguacu;1702000;Tocantins
2021;0;Araguacu;1702000;Tocantins
2022;0;Araguacu;1702000;Tocantins
2023;0;Araguacu;1702000;Tocantins
2024;0;Araguacu;1702000;Tocantins
2007;2662,4212466001536;Araguaina;1702109;Tocantins
2008;2,307675063420205;Araguaina;1702109;Tocantins
2009;1,8917905290571202;Araguaina;1702109;Tocantins
2010;1,210673102392897;Araguaina;1702109;Tocantins
2011;1,3904346673824826;Araguaina;1702109;Tocantins
2012;1,4521864495424819;Araguaina;1702109;Tocantins
2013;10,109489743632341;Araguaina;1702109;Tocantins
2014;0,1266368709753506;Araguaina;1702109;Tocantins
2015;2,0723144772805524;Araguaina;1702109;Tocantins
2016;1,799092996266425;Araguaina;1702109;Tocantins
2017;0,9347078109426494;Araguaina;1702109;Tocantins
2018;0,16409349364900483;Araguaina;1702109;Tocantins
2019;1,4145189387303372;Araguaina;1702109;Tocantins
2020;0,3037437911054022;Araguaina;1702109;Tocantins
2021;1,2924694755353527;Araguaina;1702109;Tocantins
2022;1,7061341175013134;Araguaina;1702109;Tocantins
2023;1,3782464161025987;Araguaina;1702109;Tocantins
2024;0;Araguaina;1702109;Tocantins
2007;744,5961372794249;Araguana;1702158;Tocantins
2008;0,5849649255006938;Araguana;1702158;Tocantins
2009;0,20085653208604592;Araguana;1702158;Tocantins
2010;0,33063348068867765;Araguana;1702158;Tocantins
2011;0,24088128475255238;Araguana;1702158;Tocantins
2012;0,5475823333615683;Araguana;1702158;Tocantins
2013;0;Araguana;1702158;Tocantins
2014;0,1955278414014487;Araguana;1702158;Tocantins
2015;0;Araguana;1702158;Tocantins
2016;0;Araguana;1702158;Tocantins
2017;0;Araguana;1702158;Tocantins
2018;0,24627881108099897;Araguana;1702158;Tocantins
2019;0,12774044588323324;Araguana;1702158;Tocantins
2020;0,23795892364156762;Araguana;1702158;Tocantins
2021;0;Araguana;1702158;Tocantins
2022;0,41387790363649674;Araguana;1702158;Tocantins
2023;0,10575765844788801;Araguana;1702158;Tocantins
2024;0;Araguana;1702158;Tocantins
2007;1785,7926659558536;Araguatins;1702208;Tocantins
2008;14,779584732082244;Araguatins;1702208;Tocantins
2009;5,289103728781911;Araguatins;1702208;Tocantins
2010;9,430873142895166;Araguatins;1702208;Tocantins
2011;2,6525685608009724;Araguatins;1702208;Tocantins
2012;1,7818209424353577;Araguatins;1702208;Tocantins
2013;1,8029013544257553;Araguatins;1702208;Tocantins
2014;3,957929768696939;Araguatins;1702208;Tocantins
2015;3,6446205629527406;Araguatins;1702208;Tocantins
2016;2,7176295197017226;Araguatins;1702208;Tocantins
2017;3,236533267253158;Araguatins;1702208;Tocantins
2018;2,6271145021166826;Araguatins;1702208;Tocantins
2019;2,2348896241704033;Araguatins;1702208;Tocantins
2020;1,5406629561396767;Araguatins;1702208;Tocantins
2021;3,909055220834146;Araguatins;1702208;Tocantins
2022;3,5605019634448842;Araguatins;1702208;Tocantins
2023;4,76266200000674;Araguatins;1702208;Tocantins
2024;0,26201300252877613;Araguatins;1702208;Tocantins
2007;1461,1437410294254;Arapoema;1702307;Tocantins
2008;0;Arapoema;1702307;Tocantins
2009;0,08472094969162314;Arapoema;1702307;Tocantins
2010;0,2596387056891201;Arapoema;1702307;Tocantins
2011;0,1909034352290637;Arapoema;1702307;Tocantins
2012;0,47554492917625896;Arapoema;1702307;Tocantins
2013;0;Arapoema;1702307;Tocantins
2014;1,3102478531293391;Arapoema;1702307;Tocantins
2015;0;Arapoema;1702307;Tocantins
2016;2,084561023682697;Arapoema;1702307;Tocantins
2017;0,40787009897941223;Arapoema;1702307;Tocantins
2018;0,19054298938124073;Arapoema;1702307;Tocantins
2019;0,2860898336337747;Arapoema;1702307;Tocantins
2020;0,06979994707616631;Arapoema;1702307;Tocantins
2021;0,14578707068358776;Arapoema;1702307;Tocantins
2022;0,2722434150084116;Arapoema;1702307;Tocantins
2023;0,24991799165796413;Arapoema;1702307;Tocantins
2024;0,7177098956374722;Arapoema;1702307;Tocantins
2007;0;Arraias;1702406;Tocantins
2008;0;Arraias;1702406;Tocantins
2009;0;Arraias;1702406;Tocantins
2010;0;Arraias;1702406;Tocantins
2011;0;Arraias;1702406;Tocantins
2012;0;Arraias;1702406;Tocantins
2013;0;Arraias;1702406;Tocantins
2014;0;Arraias;1702406;Tocantins
2015;0;Arraias;1702406;Tocantins
2016;0;Arraias;1702406;Tocantins
2017;0;Arraias;1702406;Tocantins
2018;0;Arraias;1702406;Tocantins
2019;0;Arraias;1702406;Tocantins
2020;0;Arraias;1702406;Tocantins
2021;0;Arraias;1702406;Tocantins
2022;0;Arraias;1702406;Tocantins
2023;0;Arraias;1702406;Tocantins
2024;0;Arraias;1702406;Tocantins
2007;381,04020703456916;Augustinopolis;1702554;Tocantins
2008;0,25368050456087643;Augustinopolis;1702554;Tocantins
2009;0;Augustinopolis;1702554;Tocantins
2010;0,4933834306171423;Augustinopolis;1702554;Tocantins
2011;0,07749641736077705;Augustinopolis;1702554;Tocantins
2012;0,07852004459061789;Augustinopolis;1702554;Tocantins
2013;0;Augustinopolis;1702554;Tocantins
2014;0,6020549239015992;Augustinopolis;1702554;Tocantins
2015;0,3124597552548788;Augustinopolis;1702554;Tocantins
2016;0;Augustinopolis;1702554;Tocantins
2017;0,2516190977305988;Augustinopolis;1702554;Tocantins
2018;0,04026365478451317;Augustinopolis;1702554;Tocantins
2019;0,354070687033609;Augustinopolis;1702554;Tocantins
2020;0,10398372076964299;Augustinopolis;1702554;Tocantins
2021;0,07479034358522321;Augustinopolis;1702554;Tocantins
2022;0,40210049293443495;Augustinopolis;1702554;Tocantins
2023;0,12464498707288081;Augustinopolis;1702554;Tocantins
2024;0;Augustinopolis;1702554;Tocantins
2007;0;Aurora do Tocantins;1702703;Tocantins
2008;0;Aurora do Tocantins;1702703;Tocantins
2009;0;Aurora do Tocantins;1702703;Tocantins
2010;0;Aurora do Tocantins;1702703;Tocantins
2011;0;Aurora do Tocantins;1702703;Tocantins
2012;0;Aurora do Tocantins;1702703;Tocantins
2013;0;Aurora do Tocantins;1702703;Tocantins
2014;0;Aurora do Tocantins;1702703;Tocantins
2015;0;Aurora do Tocantins;1702703;Tocantins
2016;0;Aurora do Tocantins;1702703;Tocantins
2017;0;Aurora do Tocantins;1702703;Tocantins
2018;0;Aurora do Tocantins;1702703;Tocantins
2019;0;Aurora do Tocantins;1702703;Tocantins
2020;0;Aurora do Tocantins;1702703;Tocantins
2021;0;Aurora do Tocantins;1702703;Tocantins
2022;0;Aurora do Tocantins;1702703;Tocantins
2023;0;Aurora do Tocantins;1702703;Tocantins
2024;0;Aurora do Tocantins;1702703;Tocantins
2007;138,84848670644442;Axixa do Tocantins;1702901;Tocantins
2008;0,2390950291592037;Axixa do Tocantins;1702901;Tocantins
2009;0,060303727023697844;Axixa do Tocantins;1702901;Tocantins
2010;0,088372855261236;Axixa do Tocantins;1702901;Tocantins
2011;0,07027874549690369;Axixa do Tocantins;1702901;Tocantins
2012;0,06207781668475828;Axixa do Tocantins;1702901;Tocantins
2013;0;Axixa do Tocantins;1702901;Tocantins
2014;0,3563643344128673;Axixa do Tocantins;1702901;Tocantins
2015;0,06667879955641781;Axixa do Tocantins;1702901;Tocantins
2016;0;Axixa do Tocantins;1702901;Tocantins
2017;0;Axixa do Tocantins;1702901;Tocantins
2018;0,0718131171875046;Axixa do Tocantins;1702901;Tocantins
2019;0;Axixa do Tocantins;1702901;Tocantins
2020;0,06680614577553279;Axixa do Tocantins;1702901;Tocantins
2021;0;Axixa do Tocantins;1702901;Tocantins
2022;0,10521155297109598;Axixa do Tocantins;1702901;Tocantins
2023;0;Axixa do Tocantins;1702901;Tocantins
2024;0,040206825825750636;Axixa do Tocantins;1702901;Tocantins
2007;2,8001493406916595;Babaculandia;1703008;Tocantins
2008;0;Babaculandia;1703008;Tocantins
2009;0;Babaculandia;1703008;Tocantins
2010;0;Babaculandia;1703008;Tocantins
2011;0;Babaculandia;1703008;Tocantins
2012;0;Babaculandia;1703008;Tocantins
2013;0;Babaculandia;1703008;Tocantins
2014;0;Babaculandia;1703008;Tocantins
2015;0;Babaculandia;1703008;Tocantins
2016;0;Babaculandia;1703008;Tocantins
2017;0;Babaculandia;1703008;Tocantins
2018;0;Babaculandia;1703008;Tocantins
2019;0;Babaculandia;1703008;Tocantins
2020;0;Babaculandia;1703008;Tocantins
2021;0;Babaculandia;1703008;Tocantins
2022;0;Babaculandia;1703008;Tocantins
2023;0;Babaculandia;1703008;Tocantins
2024;0;Babaculandia;1703008;Tocantins
2007;1497,235457786768;Bandeirantes do Tocantins;1703057;Tocantins
2008;0,6775027702634431;Bandeirantes do Tocantins;1703057;Tocantins
2009;0;Bandeirantes do Tocantins;1703057;Tocantins
2010;0,26817714652937136;Bandeirantes do Tocantins;1703057;Tocantins
2011;0,04703325551011697;Bandeirantes do Tocantins;1703057;Tocantins
2012;0;Bandeirantes do Tocantins;1703057;Tocantins
2013;0;Bandeirantes do Tocantins;1703057;Tocantins
2014;0;Bandeirantes do Tocantins;1703057;Tocantins
2015;0;Bandeirantes do Tocantins;1703057;Tocantins
2016;0;Bandeirantes do Tocantins;1703057;Tocantins
2017;0;Bandeirantes do Tocantins;1703057;Tocantins
2018;0;Bandeirantes do Tocantins;1703057;Tocantins
2019;0,21697728647785064;Bandeirantes do Tocantins;1703057;Tocantins
2020;0;Bandeirantes do Tocantins;1703057;Tocantins
2021;0;Bandeirantes do Tocantins;1703057;Tocantins
2022;0;Bandeirantes do Tocantins;1703057;Tocantins
2023;0;Bandeirantes do Tocantins;1703057;Tocantins
2024;0;Bandeirantes do Tocantins;1703057;Tocantins
2007;0;Barra do Ouro;1703073;Tocantins
2008;0;Barra do Ouro;1703073;Tocantins
2009;0;Barra do Ouro;1703073;Tocantins
2010;0;Barra do Ouro;1703073;Tocantins
2011;0;Barra do Ouro;1703073;Tocantins
2012;0;Barra do Ouro;1703073;Tocantins
2013;0;Barra do Ouro;1703073;Tocantins
2014;0;Barra do Ouro;1703073;Tocantins
2015;0;Barra do Ouro;1703073;Tocantins
2016;0;Barra do Ouro;1703073;Tocantins
2017;0;Barra do Ouro;1703073;Tocantins
2018;0;Barra do Ouro;1703073;Tocantins
2019;0;Barra do Ouro;1703073;Tocantins
2020;0;Barra do Ouro;1703073;Tocantins
2021;0;Barra do Ouro;1703073;Tocantins
2022;0;Barra do Ouro;1703073;Tocantins
2023;0;Barra do Ouro;1703073;Tocantins
2024;0;Barra do Ouro;1703073;Tocantins
2007;0;Barrolandia;1703107;Tocantins
2008;0;Barrolandia;1703107;Tocantins
2009;0;Barrolandia;1703107;Tocantins
2010;0;Barrolandia;1703107;Tocantins
2011;0;Barrolandia;1703107;Tocantins
2012;0;Barrolandia;1703107;Tocantins
2013;0;Barrolandia;1703107;Tocantins
2014;0;Barrolandia;1703107;Tocantins
2015;0;Barrolandia;1703107;Tocantins
2016;0;Barrolandia;1703107;Tocantins
2017;0;Barrolandia;1703107;Tocantins
2018;0;Barrolandia;1703107;Tocantins
2019;0;Barrolandia;1703107;Tocantins
2020;0;Barrolandia;1703107;Tocantins
2021;0;Barrolandia;1703107;Tocantins
2022;0;Barrolandia;1703107;Tocantins
2023;0;Barrolandia;1703107;Tocantins
2024;0;Barrolandia;1703107;Tocantins
2007;889,9233523259973;Bernardo Sayao;1703206;Tocantins
2008;0,975216028306438;Bernardo Sayao;1703206;Tocantins
2009;0,3490229252256555;Bernardo Sayao;1703206;Tocantins
2010;0,08137103401912346;Bernardo Sayao;1703206;Tocantins
2011;0;Bernardo Sayao;1703206;Tocantins
2012;0;Bernardo Sayao;1703206;Tocantins
2013;0;Bernardo Sayao;1703206;Tocantins
2014;0;Bernardo Sayao;1703206;Tocantins
2015;0;Bernardo Sayao;1703206;Tocantins
2016;0,17519219706598893;Bernardo Sayao;1703206;Tocantins
2017;0;Bernardo Sayao;1703206;Tocantins
2018;0;Bernardo Sayao;1703206;Tocantins
2019;0;Bernardo Sayao;1703206;Tocantins
2020;0,18232461398024677;Bernardo Sayao;1703206;Tocantins
2021;0;Bernardo Sayao;1703206;Tocantins
2022;0,06640975822007632;Bernardo Sayao;1703206;Tocantins
2023;0,08050710132629119;Bernardo Sayao;1703206;Tocantins
2024;0;Bernardo Sayao;1703206;Tocantins
2007;6,94258903639058;Bom Jesus do Tocantins;1703305;Tocantins
2008;0;Bom Jesus do Tocantins;1703305;Tocantins
2009;0;Bom Jesus do Tocantins;1703305;Tocantins
2010;0;Bom Jesus do Tocantins;1703305;Tocantins
2011;0;Bom Jesus do Tocantins;1703305;Tocantins
2012;0;Bom Jesus do Tocantins;1703305;Tocantins
2013;0;Bom Jesus do Tocantins;1703305;Tocantins
2014;0,16100633988783564;Bom Jesus do Tocantins;1703305;Tocantins
2015;0,5558758581982676;Bom Jesus do Tocantins;1703305;Tocantins
2016;0,45396353102652787;Bom Jesus do Tocantins;1703305;Tocantins
2017;0;Bom Jesus do Tocantins;1703305;Tocantins
2018;0;Bom Jesus do Tocantins;1703305;Tocantins
2019;0;Bom Jesus do Tocantins;1703305;Tocantins
2020;0;Bom Jesus do Tocantins;1703305;Tocantins
2021;0,42174178958423303;Bom Jesus do Tocantins;1703305;Tocantins
2022;0;Bom Jesus do Tocantins;1703305;Tocantins
2023;0;Bom Jesus do Tocantins;1703305;Tocantins
2024;0;Bom Jesus do Tocantins;1703305;Tocantins
2007;213,95894609215767;Brasilandia do Tocantins;1703602;Tocantins
2008;0;Brasilandia do Tocantins;1703602;Tocantins
2009;0;Brasilandia do Tocantins;1703602;Tocantins
2010;0;Brasilandia do Tocantins;1703602;Tocantins
2011;0;Brasilandia do Tocantins;1703602;Tocantins
2012;0,2780033342658158;Brasilandia do Tocantins;1703602;Tocantins
2013;0,14102712268225526;Brasilandia do Tocantins;1703602;Tocantins
2014;0;Brasilandia do Tocantins;1703602;Tocantins
2015;0;Brasilandia do Tocantins;1703602;Tocantins
2016;0;Brasilandia do Tocantins;1703602;Tocantins
2017;0;Brasilandia do Tocantins;1703602;Tocantins
2018;0,1228175545053442;Brasilandia do Tocantins;1703602;Tocantins
2019;0;Brasilandia do Tocantins;1703602;Tocantins
2020;0;Brasilandia do Tocantins;1703602;Tocantins
2021;0;Brasilandia do Tocantins;1703602;Tocantins
2022;0;Brasilandia do Tocantins;1703602;Tocantins
2023;0;Brasilandia do Tocantins;1703602;Tocantins
2024;0;Brasilandia do Tocantins;1703602;Tocantins
2007;0;Brejinho de Nazare;1703701;Tocantins
2008;0;Brejinho de Nazare;1703701;Tocantins
2009;0;Brejinho de Nazare;1703701;Tocantins
2010;0;Brejinho de Nazare;1703701;Tocantins
2011;0;Brejinho de Nazare;1703701;Tocantins
2012;0;Brejinho de Nazare;1703701;Tocantins
2013;0;Brejinho de Nazare;1703701;Tocantins
2014;0;Brejinho de Nazare;1703701;Tocantins
2015;0;Brejinho de Nazare;1703701;Tocantins
2016;0;Brejinho de Nazare;1703701;Tocantins
2017;0;Brejinho de Nazare;1703701;Tocantins
2018;0;Brejinho de Nazare;1703701;Tocantins
2019;0;Brejinho de Nazare;1703701;Tocantins
2020;0;Brejinho de Nazare;1703701;Tocantins
2021;0;Brejinho de Nazare;1703701;Tocantins
2022;0;Brejinho de Nazare;1703701;Tocantins
2023;0;Brejinho de Nazare;1703701;Tocantins
2024;0;Brejinho de Nazare;1703701;Tocantins
2007;213,03268995683973;Buriti do Tocantins;1703800;Tocantins
2008;0,07753455696531442;Buriti do Tocantins;1703800;Tocantins
2009;0;Buriti do Tocantins;1703800;Tocantins
2010;0;Buriti do Tocantins;1703800;Tocantins
2011;0;Buriti do Tocantins;1703800;Tocantins
2012;0;Buriti do Tocantins;1703800;Tocantins
2013;0;Buriti do Tocantins;1703800;Tocantins
2014;0,15521368121025858;Buriti do Tocantins;1703800;Tocantins
2015;0;Buriti do Tocantins;1703800;Tocantins
2016;0;Buriti do Tocantins;1703800;Tocantins
2017;0;Buriti do Tocantins;1703800;Tocantins
2018;0;Buriti do Tocantins;1703800;Tocantins
2019;0;Buriti do Tocantins;1703800;Tocantins
2020;0,13347467192940432;Buriti do Tocantins;1703800;Tocantins
2021;0;Buriti do Tocantins;1703800;Tocantins
2022;0;Buriti do Tocantins;1703800;Tocantins
2023;0;Buriti do Tocantins;1703800;Tocantins
2024;0;Buriti do Tocantins;1703800;Tocantins
2007;105,03661918593474;Cachoeirinha;1703826;Tocantins
2008;0,5051852024749834;Cachoeirinha;1703826;Tocantins
2009;0,14568696732250472;Cachoeirinha;1703826;Tocantins
2010;0;Cachoeirinha;1703826;Tocantins
2011;0,14691468807381677;Cachoeirinha;1703826;Tocantins
2012;0,7185329550285023;Cachoeirinha;1703826;Tocantins
2013;0;Cachoeirinha;1703826;Tocantins
2014;0,3720180577730401;Cachoeirinha;1703826;Tocantins
2015;0,4926416309622697;Cachoeirinha;1703826;Tocantins
2016;0,316387989905381;Cachoeirinha;1703826;Tocantins
2017;0;Cachoeirinha;1703826;Tocantins
2018;0;Cachoeirinha;1703826;Tocantins
2019;0,13216216335291825;Cachoeirinha;1703826;Tocantins
2020;0,29817002658816866;Cachoeirinha;1703826;Tocantins
2021;0,010458179436075297;Cachoeirinha;1703826;Tocantins
2022;0;Cachoeirinha;1703826;Tocantins
2023;0,24460325220305587;Cachoeirinha;1703826;Tocantins
2024;0;Cachoeirinha;1703826;Tocantins
2007;0,11826323831747645;Campos Lindos;1703842;Tocantins
2008;0;Campos Lindos;1703842;Tocantins
2009;0;Campos Lindos;1703842;Tocantins
2010;0;Campos Lindos;1703842;Tocantins
2011;0;Campos Lindos;1703842;Tocantins
2012;0;Campos Lindos;1703842;Tocantins
2013;0;Campos Lindos;1703842;Tocantins
2014;0;Campos Lindos;1703842;Tocantins
2015;0;Campos Lindos;1703842;Tocantins
